text,label,lang,volumeValue,volumeDelta,favoriteNumber,favoriteName
real quick play just here,leaveSpeaker,en,,,,
lige vær så venlig at dæmpe lyden,mute,da,,,,
abort that right away,cancel,en,,,,
would you play number 1,playFavoriteByNumber,en,,,1,
would you please set volume to seventy,setVolume,en,70,,,
kindly play Coldplay,playNamed,en,,,,Coldplay
go silent,mute,en,,,,
kindly join the upstairs speaker,joinSpeaker,en,,,,
med det samme vær så venlig at pause,pause,da,,,,
perfect real quick,confirm,en,,,,
jeg vil gerne have at du gruppere med haven,joinSpeaker,da,,,,
could you put on Kendrick Lamar,playNamed,en,,,,Kendrick Lamar
vil du venligst genoptage,resume,da,,,,
play anything now,playDefault,en,,,,
i'd like you to freeze the music,pause,en,,,,
could you please put the volume at 1,setVolume,en,1,,,
i want you to play favorite 9,playFavoriteByNumber,en,,,9,
vil du tilslutte kontoret,joinSpeaker,da,,,,
right away disconnect from the group,leaveSpeaker,en,,,,
would you please set volume to 20,setVolume,en,20,,,
kan du venligst indstille lydstyrken til 60,setVolume,da,60,,,
put on anything now,playDefault,en,,,,
vær venlig at indstille lydstyrken til 85,setVolume,da,85,,,
afspil nummer fem,playFavoriteByNumber,da,,,5,
unpair this speaker now,leaveSpeaker,en,,,,
vær venlig at skrue ned,volumeDown,da,,,,
real quick i want you to unmute,unmute,en,,,,
ja gør det,confirm,da,,,,
lige vis favoritterne,listFavorites,da,,,,
would you mind to change the volume to eighty,setVolume,en,80,,,
lige klart ja,confirm,da,,,,
med det samme fortsæt sangen,resume,da,,,,
vil du venligst fjerne lydløs,unmute,da,,,,
i would like you to play number eight,playFavoriteByNumber,en,,,8,
can you please play Mads og Monopolet,playNamed,en,,,,Mads og Monopolet
right now stop right there,cancel,en,,,,
jeg vil bede dig om at slukke for lyden,mute,da,,,,
could you put the volume at 100,setVolume,en,100,,,
please turn off the music,stop,en,,,,
kan du afspille favorit nummer fem,playFavoriteByNumber,da,,,5,
vil du spille favorit 8,playFavoriteByNumber,da,,,8,
yeah do it,confirm,en,,,,
mindre volumen med det samme,volumeDown,da,,,,
bring back the sound real quick,unmute,en,,,,
hurtigt præcis,confirm,da,,,,
ville du ændre lydstyrken til 85,setVolume,da,85,,,
could you group with the bedroom,joinSpeaker,en,,,,
kan du slå lyden fra,mute,da,,,,
jeg vil bede dig om at sætte lydstyrken til 40,setVolume,da,40,,,
nu lad os ikke,cancel,da,,,,
go ahead and put on The Voice,playNamed,en,,,,Voice
ville du ændre lydstyrken til halvfjerds,setVolume,da,70,,,
go ahead and start playing,playDefault,en,,,,
stop playing,stop,en,,,,
i would like you to put on some music,playDefault,en,,,,
let's play chess now,unknown,en,,,,
could you kindly set volume to 100,setVolume,en,100,,,
quickly kill the sound,mute,en,,,,
nu fortsæt med musikken,playDefault,da,,,,
disconnect real quick,leaveSpeaker,en,,,,
alright,confirm,en,,,,
right away turn down the volume,volumeDown,en,,,,
vil du sætte på pause,pause,da,,,,
just name my favorites,listFavorites,en,,,,
sync with the dining room,joinSpeaker,en,,,,
i would like you to ungroup,leaveSpeaker,en,,,,
hvilke favoritter er gemt,listFavorites,da,,,,
quieter by ten real quick,volumeDown,en,,10,,
med det samme hvad har jeg gemt som favoritter,listFavorites,da,,,,
kan du gruppere med køkkenet,joinSpeaker,da,,,,
kunne du venligst forbinde med entréen,joinSpeaker,da,,,,
kunne du slå lyden fra,mute,da,,,,
real quick abort it,cancel,en,,,,
bring sound back,unmute,en,,,,
could you join the hallway,joinSpeaker,en,,,,
venligst skift mening,cancel,da,,,,
lower the volume by 20 real quick,volumeDown,en,,20,,
indstil volumen til 20,setVolume,da,20,,,
vil du afspille jazz,playNamed,da,,,,
right now go solo,leaveSpeaker,en,,,,
let's hear P6,playNamed,en,,,,P6
quickly skip the action,cancel,en,,,,
no sound right away,mute,en,,,,
right away how was your day,unknown,en,,,,
cease playback real quick,stop,en,,,,
could you please play number nine,playFavoriteByNumber,en,,,9,
jeg vil bede dig om at holde op,stop,da,,,,
med det samme hæv lydstyrken med 20,volumeUp,da,,20,,
kunne du holde op,stop,da,,,,
venligst stop sangen,stop,da,,,,
could you play favorite three,playFavoriteByNumber,en,,,3,
vær venlig at afspille favorit nummer 2,playFavoriteByNumber,da,,,2,
højere med femogtyve,volumeUp,da,,25,,
vil du slukke for lyden,mute,da,,,,
kan du venligst sætte musik på,playDefault,da,,,,
kunne du venligst spille favorit seks,playFavoriteByNumber,da,,,6,
spil favorit 9,playFavoriteByNumber,da,,,9,
ville du spille favorit 2,playFavoriteByNumber,da,,,2,
hvordan siger man tak på spansk hurtigt,unknown,da,,,,
real quick queue up music,playDefault,en,,,,
ville du venligst tilslutte haven,joinSpeaker,da,,,,
spil alene hurtigt,leaveSpeaker,da,,,,
just i want you to silence it,mute,en,,,,
right now silence,mute,en,,,,
real quick sounds great,confirm,en,,,,
just read my latest email,unknown,en,,,,
what's the weather like now,unknown,en,,,,
jeg vil høre musik,playDefault,da,,,,
hurtigt sæt en sang på,playDefault,da,,,,
wait there,pause,en,,,,
stop al lyd hurtigt,stop,da,,,,
silence the speaker,mute,en,,,,
i need you to play P6,playNamed,en,,,,P6
ville du forbinde med haven,joinSpeaker,da,,,,
venligst okay tak,confirm,da,,,,
hurtigt vær så venlig at mute,mute,da,,,,
venligst mere musik,resume,da,,,,
bekræft,confirm,da,,,,
kindly change the volume to five,setVolume,en,5,,,
farvel hurtigt,unknown,da,,,,
do not do that,cancel,en,,,,
nu jeg bekræfter,confirm,da,,,,
please lower the volume,volumeDown,en,,,,
right now give it a rest,pause,en,,,,
kan du venligst fortælle mig mine favoritter,listFavorites,da,,,,
med det samme mere lyd,volumeUp,da,,,,
ja nu,confirm,da,,,,
would you mind to restore the sound,unmute,en,,,,
nu skru ned for det,volumeDown,da,,,,
right away stop right there,cancel,en,,,,
lavere med 10 nu,volumeDown,da,,10,,
that's wrong right away,cancel,en,,,,
i'd like you to silence it real quick,mute,en,,,,
hurtigt hæv lydstyrken med 15,volumeUp,da,,15,,
nu pause musikken,pause,da,,,,
nu lad det spille videre,resume,da,,,,
separate from the others,leaveSpeaker,en,,,,
nu læs listen op,listFavorites,da,,,,
would you please play number five,playFavoriteByNumber,en,,,5,
hvornår står solen op,unknown,da,,,,
kan du slukke for lyden,mute,da,,,,
venligst afbryd forbindelsen til gruppen,leaveSpeaker,da,,,,
right away play my songs,playDefault,en,,,,
can you ungroup,leaveSpeaker,en,,,,
vær så venlig at gøre det lavere,volumeDown,da,,,,
quickly stop the track,stop,en,,,,
gå solo nu,leaveSpeaker,da,,,,
real quick agreed yes,confirm,en,,,,
play number six,playFavoriteByNumber,en,,,6,
spil noget musik nu,playDefault,da,,,,
vil du indstille lydstyrken til tyve,setVolume,da,20,,,
hurtigt syng en sang,unknown,da,,,,
nu spil noget,playDefault,da,,,,
just i want you to stop playing,stop,en,,,,
gå alene med det samme,leaveSpeaker,da,,,,
could you please group with the dining room,joinSpeaker,en,,,,
bare højere med femten,volumeUp,da,,15,,
would you join the bedroom,joinSpeaker,en,,,,
drop den ide,cancel,da,,,,
bare stop al lyd,stop,da,,,,
any new messages,unknown,en,,,,
silent mode,mute,en,,,,
real quick cancel,cancel,en,,,,
sæt noget på hurtigt,playDefault,da,,,,
just wait a moment,pause,en,,,,
translate this to german,unknown,en,,,,
vær så venlig at fortsætte,resume,da,,,,
right away don't do it,cancel,en,,,,
i want you to tell me my favorites,listFavorites,en,,,,
kindly show me my favorites,listFavorites,en,,,,
tell me a fun fact real quick,unknown,en,,,,
ville du fortsætte musikken,resume,da,,,,
decrease the volume right now,volumeDown,en,,,,
go ahead and turn it up right away,volumeUp,en,,,,
enig med det samme,confirm,da,,,,
vær venlig at afspille favorit nummer 4,playFavoriteByNumber,da,,,4,
med det samme lidt lavere,volumeDown,da,,,,
venligst hvilke favoritter er der,listFavorites,da,,,,
lige hvor koldt er det,unknown,da,,,,
please do,confirm,en,,,,
what's on my favorites list real quick,listFavorites,en,,,,
please stop the music,stop,en,,,,
play anything,playDefault,en,,,,
quickly what's twelve times eight,unknown,en,,,,
afspil nummer to,playFavoriteByNumber,da,,,2,
vær så venlig at spille videre nu,resume,da,,,,
ville du sætte musik på,playDefault,da,,,,
må jeg bede dig om at ændre lydstyrken til 30,setVolume,da,30,,,
back out of that,cancel,en,,,,
go ahead and mute now,mute,en,,,,
vær så venlig at afspille Mads og Monopolet,playNamed,da,,,,
go ahead and play rock,playNamed,en,,,,rock
would you mind to play Pink Floyd,playNamed,en,,,,Pink Floyd
hurtigt stop synkronisering,leaveSpeaker,da,,,,
would you mind to put the volume at 75,setVolume,en,75,,,
right now yep,confirm,en,,,,
what's two plus two right away,unknown,en,,,,
let it resume right now,resume,en,,,,
kør videre hurtigt,resume,da,,,,
could you please set volume to forty,setVolume,en,40,,,
vil du venligst skrue op for lyden,volumeUp,da,,,,
just i want you to ungroup,leaveSpeaker,en,,,,
kunne du venligst indstille lydstyrken til femogtyve,setVolume,da,25,,,
right now i would like you to resume,resume,en,,,,
favorit nummer ti,playFavoriteByNumber,da,,,10,
venligst sæt på pause,pause,da,,,,
i would like you to put on workout mix,playNamed,en,,,,workout mix
quickly calculate the tip,unknown,en,,,,
lad være nu,cancel,da,,,,
play solo right now,leaveSpeaker,en,,,,
now back to music,resume,en,,,,
med det samme ikke gør det der,cancel,da,,,,
kobl sammen med badeværelset,joinSpeaker,da,,,,
bare lavere med femten,volumeDown,da,,15,,
sluk for musikken,stop,da,,,,
bare mindre lyd,volumeDown,da,,,,
nu skru ned 30,volumeDown,da,,30,,
bare højere,volumeUp,da,,,,
turn off the heating real quick,unknown,en,,,,
unmute the music right now,unmute,en,,,,
med det samme hvilke favoritter er gemt,listFavorites,da,,,,
afspil musik,playDefault,da,,,,
spil favorit 5 tak,playFavoriteByNumber,da,,,5,
quickly stop playing,stop,en,,,,
hurtigt pause sangen,pause,da,,,,
venligst hvad er temperaturen hjemme,unknown,da,,,,
show me what's saved right away,listFavorites,en,,,,
give me the sound back now,unmute,en,,,,
vil du spille musik,playDefault,da,,,,
quickly more sound,volumeUp,en,,,,
can you stop playing,stop,en,,,,
quickly quieter by thirty,volumeDown,en,,30,,
find en restaurant i nærheden,unknown,da,,,,
i'd like you to stop playing,stop,en,,,,
sound on,unmute,en,,,,
kindly join the patio,joinSpeaker,en,,,,
pause det med det samme,pause,da,,,,
quieter by ten,volumeDown,en,,10,,
right away go ahead and hold the music,pause,en,,,,
i would like you to change the volume to one hundred,setVolume,en,100,,,
quieter by twenty right away,volumeDown,en,,20,,
vil du afspille Miles Davis,playNamed,da,,,,
i need you to stop playing right now,stop,en,,,,
venligst begynd at spille,playDefault,da,,,,
can you please set volume to eighty,setVolume,en,80,,,
quickly volume down twenty,volumeDown,en,,20,,
lavere med 30,volumeDown,da,,30,,
ville du venligst fortælle mig mine favoritter,listFavorites,da,,,,
afspil nummer fire,playFavoriteByNumber,da,,,4,
med det samme pause nummeret,pause,da,,,,
just unmute,unmute,en,,,,
hvor langt er der til københavn nu,unknown,da,,,,
hurtigt klart ja,confirm,da,,,,
med det samme enig,confirm,da,,,,
please stop,stop,en,,,,
nu ikke denne gang,cancel,da,,,,
real quick play my songs,playDefault,en,,,,
quickly louder by twenty,volumeUp,en,,20,,
could you kindly mute,mute,en,,,,
would you mind to group with the bathroom,joinSpeaker,en,,,,
would you turn it down,volumeDown,en,,,,
would you show me my favorites,listFavorites,en,,,,
jeg vil gerne have at du sætte lydstyrken til ti,setVolume,da,10,,,
ville du venligst stoppe afspilningen,stop,da,,,,
med det samme godnat,unknown,da,,,,
vil du venligst skrue ned,volumeDown,da,,,,
kør på hurtigt,confirm,da,,,,
now mute the music,mute,en,,,,
nu fortæl mig mine favoritter,listFavorites,da,,,,
nu lidt musik tak,playDefault,da,,,,
lad musikken køre videre nu,resume,da,,,,
nu fjern gruppe,leaveSpeaker,da,,,,
increase volume by 30,volumeUp,en,,30,,
med det samme spil mit sædvanlige,playDefault,da,,,,
put on music real quick,playDefault,en,,,,
med det samme vent lidt,pause,da,,,,
få musikken til at stoppe,stop,da,,,,
just i want music,playDefault,en,,,,
list favoritterne nu,listFavorites,da,,,,
not this time right now,cancel,en,,,,
now volume down 5,volumeDown,en,,5,,
nu mind mig om at købe mælk,unknown,da,,,,
sluk for musikken med det samme,stop,da,,,,
just hold the music,pause,en,,,,
make it louder right now,volumeUp,en,,,,
vil du venligst spille Genstart,playNamed,da,,,,
ville du venligst afspille favorit nummer seks,playFavoriteByNumber,da,,,6,
right away ok sure,confirm,en,,,,
would you mind to read out my favorites,listFavorites,en,,,,
right now how are you,unknown,en,,,,
right away bump it up,volumeUp,en,,,,
quickly be silent,mute,en,,,,
would you stop,stop,en,,,,
nu stop lydløs,unmute,da,,,,
would you please resume the music,resume,en,,,,
kan du venligst tænde for lyden,unmute,da,,,,
kindly join the living room,joinSpeaker,en,,,,
sync with the kitchen,joinSpeaker,en,,,,
spil nummer et,playFavoriteByNumber,da,,,1,
jeg vil bede dig om at slukke for musikken,stop,da,,,,
could you play music,playDefault,en,,,,
ville du indstille lydstyrken til 45,setVolume,da,45,,,
could you play favorite 8,playFavoriteByNumber,en,,,8,
just i want you to disconnect,leaveSpeaker,en,,,,
kunne du venligst tænde lyden igen,unmute,da,,,,
go ahead and lower the volume,volumeDown,en,,,,
kunne du venligst sætte lydstyrken til 1,setVolume,da,1,,,
i'd like you to join the bedroom,joinSpeaker,en,,,,
could you kindly play favorite eight,playFavoriteByNumber,en,,,8,
i want you to put on some music,playDefault,en,,,,
real quick start something,playDefault,en,,,,
could you change the volume to 80,setVolume,en,80,,,
gør det ikke,cancel,da,,,,
ville du forbinde med kælderen,joinSpeaker,da,,,,
kindly play Kim Larsen,playNamed,en,,,,Kim Larsen
hvad hedder du,unknown,da,,,,
bare ikke gør det,cancel,da,,,,
now halt the music,pause,en,,,,
let's not right away,cancel,en,,,,
jeg vil bede dig om at starte musikken,playDefault,da,,,,
mindre lydstyrke nu,volumeDown,da,,,,
sound off right away,mute,en,,,,
med det samme vær så venlig at spille noget,playDefault,da,,,,
let's go now,confirm,en,,,,
spil det sædvanlige hurtigt,playDefault,da,,,,
right now silent mode,mute,en,,,,
bare læs min seneste email op,unknown,da,,,,
just pause it,pause,en,,,,
stands afspilningen,stop,da,,,,
would you mind to kill the sound,mute,en,,,,
kan du venligst tilslutte kontoret,joinSpeaker,da,,,,
right now i need you to start playing,playDefault,en,,,,
would you mind to separate this speaker,leaveSpeaker,en,,,,
turn it up by fifteen right now,volumeUp,en,,15,,
hold op med musikken,stop,da,,,,
right away i need a pause,pause,en,,,,
vil du venligst tilslutte terrassen,joinSpeaker,da,,,,
now send a message to john,unknown,en,,,,
absolutely right away,confirm,en,,,,
hurtigt begynd at spille,playDefault,da,,,,
split højttaleren nu,leaveSpeaker,da,,,,
would you please put on Pink Floyd,playNamed,en,,,,Pink Floyd
please put the volume at 70,setVolume,en,70,,,
vil du skrue op,volumeUp,da,,,,
bare lavere med 25,volumeDown,da,,25,,
what's on the favorites list right away,listFavorites,en,,,,
i would like you to group with the basement,joinSpeaker,en,,,,
now kill the music,stop,en,,,,
jeg vil bede dig om at fortælle mig mine favoritter,listFavorites,da,,,,
put on the P5,playNamed,en,,,,P5
just do not,cancel,en,,,,
real quick sounds right,confirm,en,,,,
turn it up by twenty-five,volumeUp,en,,25,,
jeg vil bede dig om at indstille lydstyrken til 15,setVolume,da,15,,,
i would like you to play favorite 9,playFavoriteByNumber,en,,,9,
i need you to bring back the sound,unmute,en,,,,
pause med det samme,pause,da,,,,
lige vær så venlig at ophæve grupperingen,leaveSpeaker,da,,,,
jeg vil have lyden tilbage,unmute,da,,,,
med det samme har du sportsopdateringer,unknown,da,,,,
quickly go ahead and list my favorites,listFavorites,en,,,,
må jeg bede dig om at afspille favorit nummer fem,playFavoriteByNumber,da,,,5,
