text,label,lang,volumeValue,volumeDelta,favoriteNumber,favoriteName
i need you to play NPR,playNamed,en,,,,NPR
i want you to continue right now,resume,en,,,,
lige ingen lyd,mute,da,,,,
right now mute that,mute,en,,,,
ikke nu,cancel,da,,,,
no sound right away,mute,en,,,,
hvilke favoritter er gemt med det samme,listFavorites,da,,,,
nu jeg vil høre musik,playDefault,da,,,,
right now wait,pause,en,,,,
right now not this time,cancel,en,,,,
stop right there right away,cancel,en,,,,
go ahead and play number 9,playFavoriteByNumber,en,,,9,
hvordan var din dag med det samme,unknown,da,,,,
tilbage til at have lyd hurtigt,unmute,da,,,,
go ahead and lower the volume,volumeDown,en,,,,
hvor gammel er du nu,unknown,da,,,,
nu find en kaffebar,unknown,da,,,,
bare ja gør det,confirm,da,,,,
now not this time,cancel,en,,,,
i want to hear Bob Dylan,playNamed,en,,,,Bob Dylan
turn it up by 20 right now,volumeUp,en,,20,,
real quick go ahead and increase the volume,volumeUp,en,,,,
unpair,leaveSpeaker,en,,,,
real quick continue playing,resume,en,,,,
play,playDefault,en,,,,
play what i was listening to right now,playDefault,en,,,,
now separate from group,leaveSpeaker,en,,,,
nu lad musikken køre videre,resume,da,,,,
just i need you to carry on,resume,en,,,,
can you pause,pause,en,,,,
could you please put the volume at thirty,setVolume,en,30,,,
just what's two plus two,unknown,en,,,,
would you please list my favorites,listFavorites,en,,,,
kunne du mute,mute,da,,,,
nu sænk lydstyrken med 15,volumeDown,da,,15,,
give me sound back real quick,unmute,en,,,,
list my presets right away,listFavorites,en,,,,
vær venlig at læse mine favoritter op,listFavorites,da,,,,
vil du venligst pause afspilningen,pause,da,,,,
vær så venlig at ophæve grupperingen nu,leaveSpeaker,da,,,,
hurtigt planlæg et møde i morgen,unknown,da,,,,
start Mads og Monopolet,playNamed,da,,,,Mads og Monopolet
unlink right now,leaveSpeaker,en,,,,
turn the music off right now,stop,en,,,,
forget that now,cancel,en,,,,
vær venlig at indstille lydstyrken til 85,setVolume,da,85,,,
please play number six,playFavoriteByNumber,en,,,6,
kunne du venligst sætte lydstyrken til fem,setVolume,da,5,,,
never mind that right away,cancel,en,,,,
med det samme split højttaleren,leaveSpeaker,da,,,,
jeg vil gerne have at du ændre lydstyrken til 90,setVolume,da,90,,,
nu glem den ting,cancel,da,,,,
kunne du venligst fjerne dæmpningen,unmute,da,,,,
lige mute,mute,da,,,,
go ahead and play MØ,playNamed,en,,,,MØ
increase volume by 30,volumeUp,en,,30,,
lyd igen,unmute,da,,,,
please keep playing,resume,en,,,,
i want you to set volume to 20,setVolume,en,20,,,
jeg vil bede dig om at indstille lydstyrken til firs,setVolume,da,80,,,
kan du venligst ophæve dæmpningen,unmute,da,,,,
jeg vil gerne have at du skrue op,volumeUp,da,,,,
quickly i need you to unpause,resume,en,,,,
can you please make it louder,volumeUp,en,,,,
ville du ændre lydstyrken til 85,setVolume,da,85,,,
ville du afspille Bob Dylan,playNamed,da,,,,
go ahead and lower the volume right now,volumeDown,en,,,,
i would like you to group with the bedroom,joinSpeaker,en,,,,
i'd like you to play number one,playFavoriteByNumber,en,,,1,
hæv lydstyrken med ti med det samme,volumeUp,da,,10,,
let the music play right away,resume,en,,,,
stop nummeret med det samme,stop,da,,,,
ville du forlade gruppen,leaveSpeaker,da,,,,
gå solo,leaveSpeaker,da,,,,
kan du afspille favorit nummer 1,playFavoriteByNumber,da,,,1,
can you put on Kim Larsen,playNamed,en,,,,Kim Larsen
directions to the airport now,unknown,en,,,,
nu lad os pause,pause,da,,,,
vis mig favoritlisten,listFavorites,da,,,,
now go ahead and leave the group,leaveSpeaker,en,,,,
kill it real quick,stop,en,,,,
lige mind mig om at købe mælk,unknown,da,,,,
just i'd like you to unmute,unmute,en,,,,
bare sænk lydstyrken med 5,volumeDown,da,,5,,
just go ahead and resume the music,resume,en,,,,
højere med tyve,volumeUp,da,,20,,
indstil lydstyrken til 90,setVolume,da,90,,,
lav en sandwich til mig,unknown,da,,,,
venligst vær så venlig at spille noget,playDefault,da,,,,
kunne du afspille favorit nummer fem,playFavoriteByNumber,da,,,5,
spil favorit to tak,playFavoriteByNumber,da,,,2,
freeze playback right away,pause,en,,,,
kindly change the volume to 95,setVolume,en,95,,,
i want you to play number 7,playFavoriteByNumber,en,,,7,
nu ja lad os,confirm,da,,,,
right now go ahead and kill the music,stop,en,,,,
just i need you to ungroup,leaveSpeaker,en,,,,
musik tak,playDefault,da,,,,
could you please put on Volbeat,playNamed,en,,,,Volbeat
play solo,leaveSpeaker,en,,,,
now sounds right,confirm,en,,,,
vær så venlig at slukke for lyden,mute,da,,,,
real quick i want you to unmute,unmute,en,,,,
right away i need silence,mute,en,,,,
real quick fine by me,confirm,en,,,,
quickly leave the speakers,leaveSpeaker,en,,,,
vil du venligst fortsætte,resume,da,,,,
join the group with the bedroom,joinSpeaker,en,,,,
could you play number 7,playFavoriteByNumber,en,,,7,
right now go ahead and make it quieter,volumeDown,en,,,,
ophæv lydløs,unmute,da,,,,
would you list my favorites,listFavorites,en,,,,
nu lad være,cancel,da,,,,
bare stop musikken,stop,da,,,,
give me the sound back now,unmute,en,,,,
vent nej,cancel,da,,,,
kindly silence it,mute,en,,,,
sounds right real quick,confirm,en,,,,
lydstyrke fyrre,setVolume,da,40,,,
hjælp mig med min lektie,unknown,da,,,,
bare hvordan bager jeg en kage,unknown,da,,,,
mute real quick,mute,en,,,,
i orden,confirm,da,,,,
back to music right away,resume,en,,,,
hurtigt hvor er mine nøgler,unknown,da,,,,
med det samme hold op med at spille,stop,da,,,,
turn it down by 15 real quick,volumeDown,en,,15,,
would you please turn it up,volumeUp,en,,,,
just put something on,playDefault,en,,,,
venligst har jeg nogen nye beskeder,unknown,da,,,,
hurtigt præcis,confirm,da,,,,
can you please set volume to one hundred,setVolume,en,100,,,
vær så venlig at mute,mute,da,,,,
kindly leave the group,leaveSpeaker,en,,,,
translate hello to french,unknown,en,,,,
pick up where you left off,resume,en,,,,
what's the weather today,unknown,en,,,,
negative real quick,cancel,en,,,,
i'd like you to play favorite 1,playFavoriteByNumber,en,,,1,
venligst lidt højere,volumeUp,da,,,,
nu tag en pause,pause,da,,,,
please put the volume at 70,setVolume,en,70,,,
niveau nul,setVolume,da,0,,,
farvel nu,unknown,da,,,,
turn the sound back on right now,unmute,en,,,,
now lower the volume by 15,volumeDown,en,,15,,
skru ned med fem hurtigt,volumeDown,da,,5,,
right away end mute,unmute,en,,,,
please play number 8,playFavoriteByNumber,en,,,8,
fire up Miles Davis,playNamed,en,,,,Miles Davis
quickly i changed my mind,cancel,en,,,,
kan du venligst sætte Jazz FM på,playNamed,da,,,,
yes thanks now,confirm,en,,,,
vil du venligst vise mine favoritter,listFavorites,da,,,,
afbryd lige,pause,da,,,,
vis mig et kort over paris hurtigt,unknown,da,,,,
kunne du venligst pause,pause,da,,,,
afspil,playDefault,da,,,,
favorit 1,playFavoriteByNumber,da,,,1,
i would like you to turn off the music,stop,en,,,,
nu stop helt,stop,da,,,,
real quick volume down ten,volumeDown,en,,10,,
go ahead and carry on real quick,resume,en,,,,
ville du venligst starte musikken,playDefault,da,,,,
real quick end the music,stop,en,,,,
sæt det til 5,setVolume,da,5,,,
can you please put on Classic FM,playNamed,en,,,,Classic FM
vis listen hurtigt,listFavorites,da,,,,
med det samme mere lyd,volumeUp,da,,,,
med det samme vis hele listen,listFavorites,da,,,,
right away show my favorites,listFavorites,en,,,,
i would like you to group with the upstairs speaker,joinSpeaker,en,,,,
decrease volume,volumeDown,en,,,,
mute the song right now,mute,en,,,,
vil du stoppe afspilningen,stop,da,,,,
turn it up by twenty,volumeUp,en,,20,,
real quick what's the capital of france,unknown,en,,,,
skru ned med 30,volumeDown,da,,30,,
spil også i stuen,joinSpeaker,da,,,,
increase volume by 20 right away,volumeUp,en,,20,,
i would like you to put on Genstart,playNamed,en,,,,Genstart
list my presets right now,listFavorites,en,,,,
right away stop the audio,stop,en,,,,
skru op med ti hurtigt,volumeUp,da,,10,,
kindly play with the garden,joinSpeaker,en,,,,
what's your name,unknown,en,,,,
jeg vil bede dig om at sætte lydstyrken til 100,setVolume,da,100,,,
go ahead and mute,mute,en,,,,
add eggs to my shopping list,unknown,en,,,,
could you kindly ungroup,leaveSpeaker,en,,,,
nu spil det sædvanlige,playDefault,da,,,,
right away convert ten dollars to euros,unknown,en,,,,
med det samme hold op med det,stop,da,,,,
now what's on my calendar,unknown,en,,,,
fortsæt,resume,da,,,,
could you please pause the music,pause,en,,,,
what's in my favorites real quick,listFavorites,en,,,,
spil nummer 1,playFavoriteByNumber,da,,,1,
volume down 10 real quick,volumeDown,en,,10,,
volume up 15,volumeUp,en,,15,,
kan du afspille favorit nummer 8,playFavoriteByNumber,da,,,8,
vær så venlig at ophæve grupperingen hurtigt,leaveSpeaker,da,,,,
i orden hurtigt,confirm,da,,,,
please show me my favorites,listFavorites,en,,,,
lige spil hvad som helst,playDefault,da,,,,
vær så venlig at spille favorit fem,playFavoriteByNumber,da,,,5,
real quick turn the volume up,volumeUp,en,,,,
please put the volume at 80,setVolume,en,80,,,
quickly actually never mind,cancel,en,,,,
separate,leaveSpeaker,en,,,,
let's hear the Miles Davis,playNamed,en,,,,Miles Davis
hvornår er det solnedgang med det samme,unknown,da,,,,
med det samme start afspilningen,playDefault,da,,,,
lad det spille videre,resume,da,,,,
spil mere,resume,da,,,,
please put on klassisk musik,playNamed,en,,,,klassisk musik
nu ikke alligevel,cancel,da,,,,
vær venlig at spille P8 Jazz,playNamed,da,,,,
ingen lyd tak,mute,da,,,,
venligst spil det igen,resume,da,,,,
nu sluk for musikken,stop,da,,,,
i would like you to put on Miles Davis,playNamed,en,,,,Miles Davis
må jeg bede dig om at sætte lydstyrken til 55,setVolume,da,55,,,
spil her og i terrassen,joinSpeaker,da,,,,
venligst lad os høre musik,playDefault,da,,,,
må jeg bede dig om at afspille favorit nummer tre,playFavoriteByNumber,da,,,3,
hurtigt det passer,confirm,da,,,,
now show my presets,listFavorites,en,,,,
kan du venligst sætte på lydløs,mute,da,,,,
could you put on P5,playNamed,en,,,,P5
jeg vil bede dig om at forbinde med terrassen,joinSpeaker,da,,,,
kunne du stoppe musikken,stop,da,,,,
quickly play a game,unknown,en,,,,
would you mind to continue,resume,en,,,,
bare skru ned med femten,volumeDown,da,,15,,
hvor er det nærmeste apotek,unknown,da,,,,
vær venlig at afspille favorit nummer 10,playFavoriteByNumber,da,,,10,
niveau 55,setVolume,da,55,,,
could you kindly play favorite 5,playFavoriteByNumber,en,,,5,
right away let's not,cancel,en,,,,
just go ahead and lower the volume,volumeDown,en,,,,
now volume up,volumeUp,en,,,,
ville du venligst spille videre,resume,da,,,,
now bump it up,volumeUp,en,,,,
could you kindly mute the speaker,mute,en,,,,
play the Taylor Swift,playNamed,en,,,,Taylor Swift
jeg vil bede dig om at afspille BBC Radio 1,playNamed,da,,,,
real quick sounds right,confirm,en,,,,
could you please put on classical,playNamed,en,,,,classical
det er rigtigt,confirm,da,,,,
right away i'd like you to pause it,pause,en,,,,
hurtigt afspil,playDefault,da,,,,
quieter by ten real quick,volumeDown,en,,10,,
vil du venligst sætte Mads og Monopolet på,playNamed,da,,,,
vil du indstille lydstyrken til hundrede,setVolume,da,100,,,
what's the weather today real quick,unknown,en,,,,
could you set volume to ninety,setVolume,en,90,,,
i would like you to play with the garden,joinSpeaker,en,,,,
real quick affirmative,confirm,en,,,,
indstil lydstyrken til 60,setVolume,da,60,,,
would you mind to change the volume to twenty-five,setVolume,en,25,,,
decrease volume right away,volumeDown,en,,,,
quieter by five right now,volumeDown,en,,5,,
i want music right away,playDefault,en,,,,
please play number 4,playFavoriteByNumber,en,,,4,
vær så venlig at ophæve pausen,resume,da,,,,
please play with the bathroom,joinSpeaker,en,,,,
vis favoritter med det samme,listFavorites,da,,,,
bare skru op med 10,volumeUp,da,,10,,
would you group with the patio,joinSpeaker,en,,,,
følg haven,joinSpeaker,da,,,,
quickly ok,confirm,en,,,,
resume playing,resume,en,,,,
stop the track,stop,en,,,,
hurtigt regner det i morgen,unknown,da,,,,
sæt lydstyrken til halvfjerds,setVolume,da,70,,,
i need you to start playing right now,playDefault,en,,,,
quickly louder by twenty,volumeUp,en,,20,,
could you please silence it,mute,en,,,,
good real quick,confirm,en,,,,
højere med 15,volumeUp,da,,15,,
what's twelve times eight now,unknown,en,,,,
bare gør det lavere,volumeDown,da,,,,
turn it down by 25 right away,volumeDown,en,,25,,
i need a pause right away,pause,en,,,,
jeg vil bede dig om at indstille lydstyrken til 15,setVolume,da,15,,,
right now i need you to stop playing,stop,en,,,,
oversæt dette til tysk,unknown,da,,,,
med det samme lydløs,mute,da,,,,
ville du sætte lydstyrken til 1,setVolume,da,1,,,
lige hvor er det nærmeste supermarked,unknown,da,,,,
spil favorit nummer 9,playFavoriteByNumber,da,,,9,
i would like you to unmute right away,unmute,en,,,,
quickly disconnect from everyone,leaveSpeaker,en,,,,
go ahead and play Genstart,playNamed,en,,,,Genstart
vil du indstille lydstyrken til tyve,setVolume,da,20,,,
vil du dæmpe lyden,mute,da,,,,
jeg vil bede dig om at afspille favorit nummer ni,playFavoriteByNumber,da,,,9,
i would like you to stop playing,stop,en,,,,
kindly play favorite seven,playFavoriteByNumber,en,,,7,
yeah sure,confirm,en,,,,
would you mind to change the volume to seventy,setVolume,en,70,,,
ville du spille morgenmusik,playNamed,da,,,,
må jeg bede dig om at stoppe musikken,stop,da,,,,
could you play with the garden,joinSpeaker,en,,,,
tag pausen af nu,resume,da,,,,
what stations are saved right now,listFavorites,en,,,,
quickly i need you to keep playing,resume,en,,,,
kan du tilslutte ovenpå,joinSpeaker,da,,,,
quickly i need you to play music,playDefault,en,,,,
stop sharing right away,leaveSpeaker,en,,,,
real quick the favorites list,listFavorites,en,,,,
just i want silence,mute,en,,,,
kan du venligst fortælle mig mine favoritter,listFavorites,da,,,,
what's saved as a favorite,listFavorites,en,,,,
convert ten dollars to euros right away,unknown,en,,,,
connect to the upstairs speaker,joinSpeaker,en,,,,
could you set volume to ten,setVolume,en,10,,,
jeg vil bede dig om at tilslutte entréen,joinSpeaker,da,,,,
stop right away,stop,en,,,,
med det samme skru ned med 10,volumeDown,da,,10,,
perfect real quick,confirm,en,,,,
kan du venligst ophæve grupperingen,leaveSpeaker,da,,,,
med det samme spil det jeg hørte sidst,playDefault,da,,,,
just turn off the music,stop,en,,,,
har du en god opskrift på pasta,unknown,da,,,,
real quick agreed yes,confirm,en,,,,
turn off the speaker,stop,en,,,,
skru op med 10 hurtigt,volumeUp,da,,10,,
med det samme hæv lydstyrken med ti,volumeUp,da,,10,,
lige er der breaking news,unknown,da,,,,
pick it back up right away,resume,en,,,,
lige ingen lyd tak,mute,da,,,,
netop nu,confirm,da,,,,
kunne du ophæve pausen,resume,da,,,,
i'd like you to play favorite 4,playFavoriteByNumber,en,,,4,
kunne du venligst ændre lydstyrken til 60,setVolume,da,60,,,
nu start musikken,playDefault,da,,,,
i want you to pause it,pause,en,,,,
vær så venlig at stoppe hurtigt,stop,da,,,,
syng en sang,unknown,da,,,,
please turn the sound back on,unmute,en,,,,
lige ja tak,confirm,da,,,,
i want you to play Bob Dylan,playNamed,en,,,,Bob Dylan
i want you to put on Daft Punk,playNamed,en,,,,Daft Punk
jeg vil bede dig om at gruppere med spisestuen,joinSpeaker,da,,,,
kunne du venligst sætte på pause,pause,da,,,,
skru op med tredive,volumeUp,da,,30,,
what stations do i have real quick,listFavorites,en,,,,
vær venlig at genoptage,resume,da,,,,
må jeg bede dig om at afspille musik,playDefault,da,,,,
would you please change the volume to 65,setVolume,en,65,,,
bare ikke gør det,cancel,da,,,,
vil du venligst afspille P8 Jazz,playNamed,da,,,,
go ahead and make it louder now,volumeUp,en,,,,
kunne du venligst sætte lydstyrken til 35,setVolume,da,35,,,
venligst nej det vil jeg ikke,cancel,da,,,,
nu sænk lydstyrken med ti,volumeDown,da,,10,,
med det samme værsgo,confirm,da,,,,
just naw,cancel,en,,,,
could you please put on Coldplay,playNamed,en,,,,Coldplay
pause sangen nu,pause,da,,,,
turn it up by 30 real quick,volumeUp,en,,30,,
